time,container,chip,metric,value
2026-06-28T01:40:35.795702Z,trainer-a,6,memory_used,4227108352.0
2026-06-28T01:40:35.795702Z,trainer-a,7,memory_used,4227108352.0
2026-06-28T01:40:35.795703Z,trainer-a,1,memory_used,4227108352.0
2026-06-28T01:40:35.795704Z,trainer-a,4,memory_used,4227108352.0
2026-06-28T01:40:35.795705Z,trainer-a,2,memory_used,4227108352.0
2026-06-28T01:40:35.795707Z,trainer-a,1,duty_cycle,35.0
2026-06-28T01:40:35.795708Z,trainer-a,0,duty_cycle,36.0
2026-06-28T01:40:35.795709Z,trainer-a,7,duty_cycle,32.0
2026-06-28T01:40:35.795710Z,trainer-a,5,duty_cycle,28.0
2026-06-28T01:40:35.795711Z,trainer-a,3,duty_cycle,30.0
2026-06-28T01:40:35.795712Z,trainer-a,2,duty_cycle,34.0
2026-06-28T01:40:35.795713Z,trainer-a,4,duty_cycle,28.0
2026-06-28T01:40:35.795714Z,trainer-a,6,duty_cycle,31.0
2026-06-28T01:41:35.797468Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:41:35.797471Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:41:35.797471Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:41:35.797472Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:41:35.797474Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:41:35.797475Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:41:35.797476Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:41:35.797478Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:41:35.797480Z,trainer-a,0,memory_used,3238660096.0
2026-06-28T01:41:35.797481Z,trainer-a,4,memory_used,2732232704.0
2026-06-28T01:41:35.797482Z,trainer-a,5,memory_used,2732232704.0
2026-06-28T01:41:35.797482Z,trainer-a,6,memory_used,2732232704.0
2026-06-28T01:41:35.797483Z,trainer-a,3,memory_used,2732232704.0
2026-06-28T01:41:35.797484Z,trainer-a,1,memory_used,2732232704.0
2026-06-28T01:41:35.797485Z,trainer-a,2,memory_used,2732232704.0
2026-06-28T01:41:35.797486Z,trainer-a,7,memory_used,2732232704.0
2026-06-28T01:41:35.797489Z,trainer-a,3,duty_cycle,0.0
2026-06-28T01:41:35.797490Z,trainer-a,6,duty_cycle,0.0
2026-06-28T01:41:35.797490Z,trainer-a,7,duty_cycle,0.0
2026-06-28T01:41:35.797492Z,trainer-a,4,duty_cycle,0.0
2026-06-28T01:41:35.797492Z,trainer-a,5,duty_cycle,0.0
2026-06-28T01:41:35.797494Z,trainer-a,1,duty_cycle,0.0
2026-06-28T01:41:35.797495Z,trainer-a,0,duty_cycle,0.0
2026-06-28T01:41:35.797496Z,trainer-a,2,duty_cycle,0.0
2026-06-28T01:42:35.796480Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:42:35.796485Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:42:35.796486Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:42:35.796487Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:42:35.796488Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:42:35.796488Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:42:35.796489Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:42:35.796491Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:42:35.796492Z,trainer-a,5,memory_used,2732232704.0
2026-06-28T01:42:35.796493Z,trainer-a,6,memory_used,2732232704.0
2026-06-28T01:42:35.796494Z,trainer-a,2,memory_used,2732232704.0
2026-06-28T01:42:35.796494Z,trainer-a,3,memory_used,2732232704.0
2026-06-28T01:42:35.796495Z,trainer-a,1,memory_used,2732232704.0
2026-06-28T01:42:35.796500Z,trainer-a,7,memory_used,2732232704.0
2026-06-28T01:42:35.796501Z,trainer-a,0,memory_used,3238660096.0
2026-06-28T01:42:35.796502Z,trainer-a,4,memory_used,2732232704.0
2026-06-28T01:42:35.796505Z,trainer-a,2,duty_cycle,0.0
2026-06-28T01:42:35.796509Z,trainer-a,0,duty_cycle,0.0
2026-06-28T01:42:35.796510Z,trainer-a,5,duty_cycle,0.0
2026-06-28T01:42:35.796510Z,trainer-a,7,duty_cycle,0.0
2026-06-28T01:42:35.796511Z,trainer-a,3,duty_cycle,0.0
2026-06-28T01:42:35.796511Z,trainer-a,4,duty_cycle,0.0
2026-06-28T01:42:35.796513Z,trainer-a,1,duty_cycle,0.0
2026-06-28T01:42:35.796513Z,trainer-a,6,duty_cycle,0.0
2026-06-28T01:43:25.796928Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:43:25.796936Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:43:25.796938Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:43:25.796938Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:43:25.796939Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:43:25.796940Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:43:25.796941Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:43:25.796941Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:43:25.796942Z,trainer-a,3,memory_used,2732232704.0
2026-06-28T01:43:25.796943Z,trainer-a,0,memory_used,3238660096.0
2026-06-28T01:43:25.796944Z,trainer-a,2,memory_used,2732232704.0
2026-06-28T01:43:25.796946Z,trainer-a,7,memory_used,2732232704.0
2026-06-28T01:43:25.796947Z,trainer-a,4,memory_used,2732232704.0
2026-06-28T01:43:25.796947Z,trainer-a,5,memory_used,2732232704.0
2026-06-28T01:43:25.796948Z,trainer-a,1,memory_used,2732232704.0
2026-06-28T01:43:25.796948Z,trainer-a,6,memory_used,2732232704.0
2026-06-28T01:43:25.796951Z,trainer-a,2,duty_cycle,0.0
2026-06-28T01:43:25.796952Z,trainer-a,0,duty_cycle,0.0
2026-06-28T01:43:25.796952Z,trainer-a,4,duty_cycle,0.0
2026-06-28T01:43:25.796955Z,trainer-a,5,duty_cycle,0.0
2026-06-28T01:43:25.796956Z,trainer-a,7,duty_cycle,0.0
2026-06-28T01:43:25.796957Z,trainer-a,6,duty_cycle,0.0
2026-06-28T01:43:25.796958Z,trainer-a,1,duty_cycle,0.0
2026-06-28T01:43:25.796958Z,trainer-a,3,duty_cycle,0.0
2026-06-28T01:44:15.796667Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:44:15.796668Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:44:15.796670Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:44:15.796672Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:44:15.796673Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:44:15.796674Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:44:15.796676Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:44:15.796676Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:44:15.796678Z,trainer-a,3,memory_used,2732232704.0
2026-06-28T01:44:15.796679Z,trainer-a,2,memory_used,2732232704.0
2026-06-28T01:44:15.796680Z,trainer-a,5,memory_used,2732232704.0
2026-06-28T01:44:15.796680Z,trainer-a,6,memory_used,2732232704.0
2026-06-28T01:44:15.796681Z,trainer-a,4,memory_used,2732232704.0
2026-06-28T01:44:15.796681Z,trainer-a,7,memory_used,2732232704.0
2026-06-28T01:44:15.796682Z,trainer-a,0,memory_used,3238660096.0
2026-06-28T01:44:15.796683Z,trainer-a,1,memory_used,2732232704.0
2026-06-28T01:44:15.796687Z,trainer-a,1,duty_cycle,0.0
2026-06-28T01:44:15.796688Z,trainer-a,4,duty_cycle,0.0
2026-06-28T01:44:15.796689Z,trainer-a,2,duty_cycle,0.0
2026-06-28T01:44:15.796690Z,trainer-a,3,duty_cycle,0.0
2026-06-28T01:44:15.796690Z,trainer-a,5,duty_cycle,0.0
2026-06-28T01:44:15.796691Z,trainer-a,7,duty_cycle,0.0
2026-06-28T01:44:15.796692Z,trainer-a,0,duty_cycle,0.0
2026-06-28T01:44:15.796693Z,trainer-a,6,duty_cycle,0.0
2026-06-28T01:45:15.797752Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:45:15.797759Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:45:15.797760Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:45:15.797761Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:45:15.797762Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:45:15.797763Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:45:15.797763Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:45:15.797764Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:45:15.797766Z,trainer-a,4,memory_used,2732232704.0
2026-06-28T01:45:15.797767Z,trainer-a,6,memory_used,2732232704.0
2026-06-28T01:45:15.797770Z,trainer-a,1,memory_used,2732232704.0
2026-06-28T01:45:15.797772Z,trainer-a,3,memory_used,2732232704.0
2026-06-28T01:45:15.797773Z,trainer-a,5,memory_used,2732232704.0
2026-06-28T01:45:15.797774Z,trainer-a,7,memory_used,2732232704.0
2026-06-28T01:45:15.797775Z,trainer-a,0,memory_used,3238660096.0
2026-06-28T01:45:15.797776Z,trainer-a,2,memory_used,2732232704.0
2026-06-28T01:45:15.797780Z,trainer-a,2,duty_cycle,0.0
2026-06-28T01:45:15.797782Z,trainer-a,4,duty_cycle,0.0
2026-06-28T01:45:15.797783Z,trainer-a,3,duty_cycle,0.0
2026-06-28T01:45:15.797784Z,trainer-a,5,duty_cycle,0.0
2026-06-28T01:45:15.797786Z,trainer-a,7,duty_cycle,0.0
2026-06-28T01:45:15.797787Z,trainer-a,0,duty_cycle,0.0
2026-06-28T01:45:15.797787Z,trainer-a,1,duty_cycle,0.0
2026-06-28T01:45:15.797788Z,trainer-a,6,duty_cycle,0.0
2026-06-28T01:46:15.797293Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:46:15.797302Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:46:15.797305Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:46:15.797305Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:46:15.797306Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:46:15.797308Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:46:15.797308Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:46:15.797311Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:46:15.797312Z,trainer-a,0,memory_used,3238660096.0
